asin,sku,price,quantity,currency,sale-price,sale-from-date,sale-through-date,restock-date,minimum-seller-allowed-price,maximum-seller-allowed-price,fulfillment-channel,handling-time
1849800812,SKU_1849800812_1751707658,5870,2,JPY,,,,,5770,5970,,10
1783474602,SKU_1783474602_1751707661,13870,2,JPY,,,,,13770,13970,,10
184542655X,SKU_184542655X_1751707673,3640,2,JPY,,,,,3540,3740,,10
1782540407,SKU_1782540407_1751707676,5620,2,JPY,,,,,5520,5720,,10
1783474289,SKU_1783474289_1751707685,14410,2,JPY,,,,,14310,14510,,10
0857935186,SKU_0857935186_1751707691,6540,2,JPY,,,,,6440,6640,,10
1785365096,SKU_1785365096_1751707702,5430,2,JPY,,,,,5330,5530,,10
1780644531,SKU_1780644531_1751707715,7400,2,JPY,,,,,7300,7500,,10
9401799113,SKU_9401799113_1751707724,13720,2,JPY,,,,,13620,13820,,10
0566078090,SKU_0566078090_1751707740,3020,2,JPY,,,,,2920,3120,,10
0444514236,SKU_0444514236_1751707743,6270,2,JPY,,,,,6170,6370,,10
1782548254,SKU_1782548254_1751707752,17460,2,JPY,,,,,17360,17560,,10
1847204554,SKU_1847204554_1751707759,8400,2,JPY,,,,,8300,8500,,10
0815514441,SKU_0815514441_1751707762,22930,2,JPY,,,,,22830,23030,,10
1782548564,SKU_1782548564_1751707777,7720,2,JPY,,,,,7620,7820,,10
1783473916,SKU_1783473916_1751707780,4810,2,JPY,,,,,4710,4910,,10
3540323082,SKU_3540323082_1751707791,3770,2,JPY,,,,,3670,3870,,10
1781951659,SKU_1781951659_1751707794,4900,2,JPY,,,,,4800,5000,,10
1781951500,SKU_1781951500_1751707803,15120,2,JPY,,,,,15020,15220,,10
1843766086,SKU_1843766086_1751707812,11230,2,JPY,,,,,11130,11330,,10
1783471743,SKU_1783471743_1751707815,3630,2,JPY,,,,,3530,3730,,10
1848440057,SKU_1848440057_1751707827,14050,2,JPY,,,,,13950,14150,,10
1611800080,SKU_1611800080_1751707861,5490,2,JPY,,,,,5390,5590,,10
1455584339,SKU_1455584339_1751707873,2860,2,JPY,,,,,2760,2960,,10
1770938931,SKU_1770938931_1751707876,2940,2,JPY,,,,,2840,3040,,10
1592239595,SKU_1592239595_1751707882,2480,2,JPY,,,,,2380,2580,,10
1950790088,SKU_1950790088_1751707891,3610,2,JPY,,,,,3510,3710,,10
1621573001,SKU_1621573001_1751707906,3160,2,JPY,,,,,3060,3260,,10
0062238507,SKU_0062238507_1751707915,2400,2,JPY,,,,,2300,2500,,10
0147516307,SKU_0147516307_1751707918,2040,2,JPY,,,,,1940,2140,,10
1473651026,SKU_1473651026_1751707924,3310,2,JPY,,,,,3210,3410,,10
006236216X,SKU_006236216X_1751707936,4320,2,JPY,,,,,4220,4420,,10
1783705132,SKU_1783705132_1751707939,2410,2,JPY,,,,,2310,2510,,10
1633223671,SKU_1633223671_1751707942,4100,2,JPY,,,,,4000,4200,,10
0143130595,SKU_0143130595_1751707954,2040,2,JPY,,,,,1940,2140,,10
0768405319,SKU_0768405319_1751707957,1830,2,JPY,,,,,1730,1930,,10
0689874774,SKU_0689874774_1751707975,3920,2,JPY,,,,,3820,4020,,10
1864703407,SKU_1864703407_1751707981,6880,2,JPY,,,,,6780,6980,,10
1948019019,SKU_1948019019_1751707988,7990,2,JPY,,,,,7890,8090,,10
0807033766,SKU_0807033766_1751707994,5050,2,JPY,,,,,4950,5150,,10
1611453208,SKU_1611453208_1751708015,3180,2,JPY,,,,,3080,3280,,10
0807001074,SKU_0807001074_1751708021,4380,2,JPY,,,,,4280,4480,,10
0131440225,SKU_0131440225_1751708039,3370,2,JPY,,,,,3270,3470,,10
1250777941,SKU_1250777941_1751708042,2940,2,JPY,,,,,2840,3040,,10
178521103X,SKU_178521103X_1751708051,1680,2,JPY,,,,,1580,1780,,10
1785215590,SKU_1785215590_1751708054,5570,2,JPY,,,,,5470,5670,,10
1647825245,SKU_1647825245_1751708064,2410,2,JPY,,,,,2310,2510,,10
0399574670,SKU_0399574670_1751708070,3020,2,JPY,,,,,2920,3120,,10
0062652419,SKU_0062652419_1751708082,2890,2,JPY,,,,,2790,2990,,10
1937110516,SKU_1937110516_1751708085,4520,2,JPY,,,,,4420,4620,,10
1474601510,SKU_1474601510_1751708088,3650,2,JPY,,,,,3550,3750,,10
0738219223,SKU_0738219223_1751708097,2330,2,JPY,,,,,2230,2430,,10
1543951953,SKU_1543951953_1751708100,3110,2,JPY,,,,,3010,3210,,10
0452298555,SKU_0452298555_1751708103,3170,2,JPY,,,,,3070,3270,,10
184899155X,SKU_184899155X_1751708109,2680,2,JPY,,,,,2580,2780,,10
0061783684,SKU_0061783684_1751708118,2610,2,JPY,,,,,2510,2710,,10
1419743023,SKU_1419743023_1751708129,3860,2,JPY,,,,,3760,3960,,10
0517704994,SKU_0517704994_1751708138,5150,2,JPY,,,,,5050,5250,,10
1587434288,SKU_1587434288_1751708141,2380,2,JPY,,,,,2280,2480,,10
1780528582,SKU_1780528582_1751708181,9820,2,JPY,,,,,9720,9920,,10
1789017068,SKU_1789017068_1751708196,8490,2,JPY,,,,,8390,8590,,10
1472319176,SKU_1472319176_1751708233,4840,2,JPY,,,,,4740,4940,,10
078524106X,SKU_078524106X_1751708251,3010,2,JPY,,,,,2910,3110,,10
0800797884,SKU_0800797884_1751708254,1880,2,JPY,,,,,1780,1980,,10
1620556405,SKU_1620556405_1751708260,3050,2,JPY,,,,,2950,3150,,10
1925820653,SKU_1925820653_1751708263,3410,2,JPY,,,,,3310,3510,,10
0008263108,SKU_0008263108_1751708272,2830,2,JPY,,,,,2730,2930,,10
1849495424,SKU_1849495424_1751708281,3170,2,JPY,,,,,3070,3270,,10
1492651923,SKU_1492651923_1751708287,2370,2,JPY,,,,,2270,2470,,10
1880878194,SKU_1880878194_1751708290,3750,2,JPY,,,,,3650,3850,,10
1609805534,SKU_1609805534_1751708296,2550,2,JPY,,,,,2450,2650,,10
0425243419,SKU_0425243419_1751708299,2700,2,JPY,,,,,2600,2800,,10
1611804817,SKU_1611804817_1751708305,2230,2,JPY,,,,,2130,2330,,10
0750660074,SKU_0750660074_1751708326,4760,2,JPY,,,,,4660,4860,,10
1905783795,SKU_1905783795_1751708331,13650,2,JPY,,,,,13550,13750,,10
1597145068,SKU_1597145068_1751708343,4110,2,JPY,,,,,4010,4210,,10
1787836738,SKU_1787836738_1751708383,1780,2,JPY,,,,,1680,1880,,10
1787836649,SKU_1787836649_1751708386,1780,2,JPY,,,,,1680,1880,,10
1587613409,SKU_1587613409_1751708398,2590,2,JPY,,,,,2490,2690,,10
1633696561,SKU_1633696561_1751708401,3070,2,JPY,,,,,2970,3170,,10
1583761683,SKU_1583761683_1751708404,1600,2,JPY,,,,,1500,1700,,10
1785512757,SKU_1785512757_1751708413,2600,2,JPY,,,,,2500,2700,,10
1602399719,SKU_1602399719_1751708416,8480,2,JPY,,,,,8380,8580,,10
158157312X,SKU_158157312X_1751708425,3150,2,JPY,,,,,3050,3250,,10
1623171393,SKU_1623171393_1751708431,3450,2,JPY,,,,,3350,3550,,10
0760369550,SKU_0760369550_1751708434,4430,2,JPY,,,,,4330,4530,,10
8854412430,SKU_8854412430_1751708446,3940,2,JPY,,,,,3840,4040,,10
1591864909,SKU_1591864909_1751708449,5210,2,JPY,,,,,5110,5310,,10
1782006052,SKU_1782006052_1751708451,3040,2,JPY,,,,,2940,3140,,10
078583205X,SKU_078583205X_1751708463,4300,2,JPY,,,,,4200,4400,,10
1634505123,SKU_1634505123_1751708469,2550,2,JPY,,,,,2450,2650,,10
1438011989,SKU_1438011989_1751708478,2990,2,JPY,,,,,2890,3090,,10
0316392065,SKU_0316392065_1751708481,2330,2,JPY,,,,,2230,2430,,10
0762462582,SKU_0762462582_1751708492,2850,2,JPY,,,,,2750,2950,,10
0787953512,SKU_0787953512_1751708495,3700,2,JPY,,,,,3600,3800,,10
1908714395,SKU_1908714395_1751708510,3050,2,JPY,,,,,2950,3150,,10
184780926X,SKU_184780926X_1751708514,10950,2,JPY,,,,,10850,11050,,10
1626562830,SKU_1626562830_1751708517,2300,2,JPY,,,,,2200,2400,,10
0062666088,SKU_0062666088_1751708523,2750,2,JPY,,,,,2650,2850,,10
0500518076,SKU_0500518076_1751708528,2850,2,JPY,,,,,2750,2950,,10
176076034X,SKU_176076034X_1751708534,4730,2,JPY,,,,,4630,4830,,10
3540258698,SKU_3540258698_1751708543,4620,2,JPY,,,,,4520,4720,,10
1574672401,SKU_1574672401_1751708549,2630,2,JPY,,,,,2530,2730,,10
1419508237,SKU_1419508237_1751708552,4700,2,JPY,,,,,4600,4800,,10
1785006452,SKU_1785006452_1751708564,3680,2,JPY,,,,,3580,3780,,10
1623968488,SKU_1623968488_1751708579,9540,2,JPY,,,,,9440,9640,,10
163047133X,SKU_163047133X_1751708597,2410,2,JPY,,,,,2310,2510,,10
178726064X,SKU_178726064X_1751708600,6500,2,JPY,,,,,6400,6600,,10
1594910022,SKU_1594910022_1751708635,8130,2,JPY,,,,,8030,8230,,10
1594910065,SKU_1594910065_1751708647,9980,2,JPY,,,,,9880,10080,,10
1594910073,SKU_1594910073_1751708650,8130,2,JPY,,,,,8030,8230,,10
1250801923,SKU_1250801923_1751708668,1720,2,JPY,,,,,1620,1820,,10
0072190981,SKU_0072190981_1751708674,3640,2,JPY,,,,,3540,3740,,10
0061145572,SKU_0061145572_1751708677,2430,2,JPY,,,,,2330,2530,,10
0814406351,SKU_0814406351_1751708680,3190,2,JPY,,,,,3090,3290,,10
1101988150,SKU_1101988150_1751708689,2880,2,JPY,,,,,2780,2980,,10
0785835210,SKU_0785835210_1751708715,3750,2,JPY,,,,,3650,3850,,10
0785828133,SKU_0785828133_1751708718,3480,2,JPY,,,,,3380,3580,,10
0062936743,SKU_0062936743_1751708734,2420,2,JPY,,,,,2320,2520,,10
0821378007,SKU_0821378007_1751708743,5510,2,JPY,,,,,5410,5610,,10
1538713322,SKU_1538713322_1751708752,3340,2,JPY,,,,,3240,3440,,10
031650372X,SKU_031650372X_1751708755,3830,2,JPY,,,,,3730,3930,,10
3791387383,SKU_3791387383_1751708758,2160,2,JPY,,,,,2060,2260,,10
1580402607,SKU_1580402607_1751708767,4250,2,JPY,,,,,4150,4350,,10
1440347352,SKU_1440347352_1751708770,11420,2,JPY,,,,,11320,11520,,10
0764235370,SKU_0764235370_1751708785,3660,2,JPY,,,,,3560,3760,,10
1742577865,SKU_1742577865_1751708813,5390,2,JPY,,,,,5290,5490,,10
0874771951,SKU_0874771951_1751708841,2150,2,JPY,,,,,2050,2250,,10
1948836505,SKU_1948836505_1751708862,3320,2,JPY,,,,,3220,3420,,10
0593087410,SKU_0593087410_1751708871,3090,2,JPY,,,,,2990,3190,,10
1925927598,SKU_1925927598_1751708874,2300,2,JPY,,,,,2200,2400,,10
3036544186,SKU_3036544186_1751708908,9910,2,JPY,,,,,9810,10010,,10
0750698926,SKU_0750698926_1751708911,7030,2,JPY,,,,,6930,7130,,10
0750990791,SKU_0750990791_1751708920,2890,2,JPY,,,,,2790,2990,,10
1782439536,SKU_1782439536_1751708923,4430,2,JPY,,,,,4330,4530,,10
1982114789,SKU_1982114789_1751708931,2610,2,JPY,,,,,2510,2710,,10
1250241391,SKU_1250241391_1751708937,2580,2,JPY,,,,,2480,2680,,10
050028962X,SKU_050028962X_1751708943,3520,2,JPY,,,,,3420,3620,,10
1785004859,SKU_1785004859_1751708955,2460,2,JPY,,,,,2360,2560,,10
1621576353,SKU_1621576353_1751708958,3680,2,JPY,,,,,3580,3780,,10
1982163135,SKU_1982163135_1751708967,2160,2,JPY,,,,,2060,2260,,10
1250272343,SKU_1250272343_1751708970,9390,2,JPY,,,,,9290,9490,,10
0063030888,SKU_0063030888_1751708985,3000,2,JPY,,,,,2900,3100,,10
1577151577,SKU_1577151577_1751709009,6380,2,JPY,,,,,6280,6480,,10
178347341X,SKU_178347341X_1751709012,4520,2,JPY,,,,,4420,4620,,10
1400235383,SKU_1400235383_1751709016,3030,2,JPY,,,,,2930,3130,,10
1250169666,SKU_1250169666_1751709030,7910,2,JPY,,,,,7810,8010,,10
1787390810,SKU_1787390810_1751709042,3010,2,JPY,,,,,2910,3110,,10
1454906669,SKU_1454906669_1751709045,3210,2,JPY,,,,,3110,3310,,10
0807073385,SKU_0807073385_1751709048,2380,2,JPY,,,,,2280,2480,,10
1580056245,SKU_1580056245_1751709051,2550,2,JPY,,,,,2450,2650,,10
1529381967,SKU_1529381967_1751709060,1740,2,JPY,,,,,1640,1840,,10
1137278404,SKU_1137278404_1751709066,4640,2,JPY,,,,,4540,4740,,10
0358645581,SKU_0358645581_1751709081,2430,2,JPY,,,,,2330,2530,,10
1250168368,SKU_1250168368_1751709083,2960,2,JPY,,,,,2860,3060,,10
1454906804,SKU_1454906804_1751709098,2820,2,JPY,,,,,2720,2920,,10
0711256780,SKU_0711256780_1751709101,4520,2,JPY,,,,,4420,4620,,10
3540006656,SKU_3540006656_1751709107,9120,2,JPY,,,,,9020,9220,,10
1783477571,SKU_1783477571_1751709122,4400,2,JPY,,,,,4300,4500,,10
1538723603,SKU_1538723603_1751709125,3640,2,JPY,,,,,3540,3740,,10
178074658X,SKU_178074658X_1751709134,2430,2,JPY,,,,,2330,2530,,10
1590515072,SKU_1590515072_1751709140,3340,2,JPY,,,,,3240,3440,,10
0544836464,SKU_0544836464_1751709151,8870,2,JPY,,,,,8770,8970,,10
1400218667,SKU_1400218667_1751709154,3180,2,JPY,,,,,3080,3280,,10
0852975880,SKU_0852975880_1751709163,1340,2,JPY,,,,,1240,1440,,10
1541762894,SKU_1541762894_1751709169,2560,2,JPY,,,,,2460,2660,,10
1786780860,SKU_1786780860_1751709181,1830,2,JPY,,,,,1730,1930,,10
1454906847,SKU_1454906847_1751709187,1980,2,JPY,,,,,1880,2080,,10
160810575X,SKU_160810575X_1751709193,3290,2,JPY,,,,,3190,3390,,10
0785836535,SKU_0785836535_1751709199,5350,2,JPY,,,,,5250,5450,,10
1626560323,SKU_1626560323_1751709220,3050,2,JPY,,,,,2950,3150,,10
1838575537,SKU_1838575537_1751709232,4770,2,JPY,,,,,4670,4870,,10
1788883381,SKU_1788883381_1751709235,4830,2,JPY,,,,,4730,4930,,10
1789505658,SKU_1789505658_1751709238,4840,2,JPY,,,,,4740,4940,,10
0735201323,SKU_0735201323_1751709245,4440,2,JPY,,,,,4340,4540,,10
0316439258,SKU_0316439258_1751709248,4260,2,JPY,,,,,4160,4360,,10
1524761141,SKU_1524761141_1751709250,2200,2,JPY,,,,,2100,2300,,10
1554070198,SKU_1554070198_1751709265,4780,2,JPY,,,,,4680,4880,,10
0735281971,SKU_0735281971_1751709271,2320,2,JPY,,,,,2220,2420,,10
1785900625,SKU_1785900625_1751709277,2410,2,JPY,,,,,2310,2510,,10
1950665909,SKU_1950665909_1751709283,2050,2,JPY,,,,,1950,2150,,10
0062957201,SKU_0062957201_1751709295,1960,2,JPY,,,,,1860,2060,,10
1633696804,SKU_1633696804_1751709298,1970,2,JPY,,,,,1870,2070,,10
9813222034,SKU_9813222034_1751709304,3710,2,JPY,,,,,3610,3810,,10
035810856X,SKU_035810856X_1751709307,2170,2,JPY,,,,,2070,2270,,10
0814478395,SKU_0814478395_1751709310,2100,2,JPY,,,,,2000,2200,,10
0306831236,SKU_0306831236_1751709313,2930,2,JPY,,,,,2830,3030,,10
1419742906,SKU_1419742906_1751709319,3150,2,JPY,,,,,3050,3250,,10
1684125413,SKU_1684125413_1751709325,6890,2,JPY,,,,,6790,6990,,10
1492667331,SKU_1492667331_1751709328,2540,2,JPY,,,,,2440,2640,,10
1633222845,SKU_1633222845_1751709333,3980,2,JPY,,,,,3880,4080,,10
0760369526,SKU_0760369526_1751709345,4060,2,JPY,,,,,3960,4160,,10
1786273918,SKU_1786273918_1751709357,2200,2,JPY,,,,,2100,2300,,10
1947243403,SKU_1947243403_1751709373,1290,2,JPY,,,,,1190,1390,,10
0716023512,SKU_0716023512_1751709376,1900,2,JPY,,,,,1800,2000,,10
1633227464,SKU_1633227464_1751709385,1060,2,JPY,,,,,960,1160,,10
1633227561,SKU_1633227561_1751709395,1120,2,JPY,,,,,1020,1220,,10
1633227529,SKU_1633227529_1751709398,1110,2,JPY,,,,,1010,1210,,10
1529408679,SKU_1529408679_1751709407,3140,2,JPY,,,,,3040,3240,,10
1419746545,SKU_1419746545_1751709409,2240,2,JPY,,,,,2140,2340,,10
1492670081,SKU_1492670081_1751709418,3680,2,JPY,,,,,3580,3780,,10
1472143698,SKU_1472143698_1751709424,1830,2,JPY,,,,,1730,1930,,10
1629141860,SKU_1629141860_1751709427,3590,2,JPY,,,,,3490,3690,,10
0802126642,SKU_0802126642_1751709430,3780,2,JPY,,,,,3680,3880,,10
1786491648,SKU_1786491648_1751709436,3510,2,JPY,,,,,3410,3610,,10
1483332292,SKU_1483332292_1751709439,3450,2,JPY,,,,,3350,3550,,10
1399404601,SKU_1399404601_1751709442,1910,2,JPY,,,,,1810,2010,,10
0335222668,SKU_0335222668_1751709448,14200,2,JPY,,,,,14100,14300,,10
1921966645,SKU_1921966645_1751709451,3510,2,JPY,,,,,3410,3610,,10
1982132310,SKU_1982132310_1751709477,2310,2,JPY,,,,,2210,2410,,10
1637741308,SKU_1637741308_1751709480,2960,2,JPY,,,,,2860,3060,,10
1483332268,SKU_1483332268_1751709489,3210,2,JPY,,,,,3110,3310,,10
1908281987,SKU_1908281987_1751709492,1990,2,JPY,,,,,1890,2090,,10
1633870170,SKU_1633870170_1751709507,7210,2,JPY,,,,,7110,7310,,10
0306925168,SKU_0306925168_1751709534,3060,2,JPY,,,,,2960,3160,,10
1098318536,SKU_1098318536_1751709540,5640,2,JPY,,,,,5540,5740,,10
1594747393,SKU_1594747393_1751709545,1750,2,JPY,,,,,1650,1850,,10
0446547476,SKU_0446547476_1751709551,4210,2,JPY,,,,,4110,4310,,10
0762728132,SKU_0762728132_1751709557,4170,2,JPY,,,,,4070,4270,,10
0977652017,SKU_0977652017_1751709560,9840,2,JPY,,,,,9740,9940,,10
1443459429,SKU_1443459429_1751709575,3510,2,JPY,,,,,3410,3610,,10
0762499621,SKU_0762499621_1751709581,3410,2,JPY,,,,,3310,3510,,10
0760373752,SKU_0760373752_1751709584,4040,2,JPY,,,,,3940,4140,,10
1786075717,SKU_1786075717_1751709587,2200,2,JPY,,,,,2100,2300,,10
0593086937,SKU_0593086937_1751709596,5030,2,JPY,,,,,4930,5130,,10
1782406034,SKU_1782406034_1751709602,4120,2,JPY,,,,,4020,4220,,10
1782406026,SKU_1782406026_1751709605,4050,2,JPY,,,,,3950,4150,,10
1605989436,SKU_1605989436_1751709608,2780,2,JPY,,,,,2680,2880,,10
1847324827,SKU_1847324827_1751709614,2890,2,JPY,,,,,2790,2990,,10
178627499X,SKU_178627499X_1751709617,1940,2,JPY,,,,,1840,2040,,10
073520425X,SKU_073520425X_1751709619,4440,2,JPY,,,,,4340,4540,,10
1483332276,SKU_1483332276_1751709631,3630,2,JPY,,,,,3530,3730,,10
1951700074,SKU_1951700074_1751709634,7900,2,JPY,,,,,7800,8000,,10
0814402925,SKU_0814402925_1751709637,7450,2,JPY,,,,,7350,7550,,10
1631590456,SKU_1631590456_1751709640,5090,2,JPY,,,,,4990,5190,,10
1250071569,SKU_1250071569_1751709649,3210,2,JPY,,,,,3110,3310,,10
0762759461,SKU_0762759461_1751709652,3180,2,JPY,,,,,3080,3280,,10
0762759534,SKU_0762759534_1751709658,3560,2,JPY,,,,,3460,3660,,10
081441074X,SKU_081441074X_1751709676,3180,2,JPY,,,,,3080,3280,,10
1632206951,SKU_1632206951_1751709685,4090,2,JPY,,,,,3990,4190,,10
1801798176,SKU_1801798176_1751709688,16570,2,JPY,,,,,16470,16670,,10
0593418093,SKU_0593418093_1751709697,2820,2,JPY,,,,,2720,2920,,10
1591202892,SKU_1591202892_1751709700,3100,2,JPY,,,,,3000,3200,,10
1032095423,SKU_1032095423_1751709705,5660,2,JPY,,,,,5560,5760,,10
1781313490,SKU_1781313490_1751709711,3470,2,JPY,,,,,3370,3570,,10
1472930649,SKU_1472930649_1751709714,3520,2,JPY,,,,,3420,3620,,10
0500518084,SKU_0500518084_1751709717,7710,2,JPY,,,,,7610,7810,,10
1728246849,SKU_1728246849_1751709720,2350,2,JPY,,,,,2250,2450,,10
0071395202,SKU_0071395202_1751709735,9080,2,JPY,,,,,8980,9180,,10
1848319460,SKU_1848319460_1751709742,1110,2,JPY,,,,,1010,1210,,10
0062295349,SKU_0062295349_1751709751,2230,2,JPY,,,,,2130,2330,,10
0062899279,SKU_0062899279_1751709757,2240,2,JPY,,,,,2140,2340,,10
1510729291,SKU_1510729291_1751709760,2970,2,JPY,,,,,2870,3070,,10
1847875904,SKU_1847875904_1751709763,19060,2,JPY,,,,,18960,19160,,10
1250838150,SKU_1250838150_1751709766,3260,2,JPY,,,,,3160,3360,,10
082136751X,SKU_082136751X_1751709769,7120,2,JPY,,,,,7020,7220,,10
1250015766,SKU_1250015766_1751709778,2410,2,JPY,,,,,2310,2510,,10
0062565060,SKU_0062565060_1751709787,2400,2,JPY,,,,,2300,2500,,10
054494481X,SKU_054494481X_1751709796,2050,2,JPY,,,,,1950,2150,,10
0063224577,SKU_0063224577_1751709802,3060,2,JPY,,,,,2960,3160,,10
1529380219,SKU_1529380219_1751709808,1970,2,JPY,,,,,1870,2070,,10
1510728279,SKU_1510728279_1751709811,2810,2,JPY,,,,,2710,2910,,10
9380110650,SKU_9380110650_1751709814,10480,2,JPY,,,,,10380,10580,,10
9380110669,SKU_9380110669_1751709817,9390,2,JPY,,,,,9290,9490,,10
006301744X,SKU_006301744X_1751709838,2910,2,JPY,,,,,2810,3010,,10
1101980672,SKU_1101980672_1751709841,3010,2,JPY,,,,,2910,3110,,10
1911171216,SKU_1911171216_1751709844,3200,2,JPY,,,,,3100,3300,,10
1597266906,SKU_1597266906_1751709857,5900,2,JPY,,,,,5800,6000,,10
9811237271,SKU_9811237271_1751709862,12350,2,JPY,,,,,12250,12450,,10
192582005X,SKU_192582005X_1751709883,3050,2,JPY,,,,,2950,3150,,10
0527916285,SKU_0527916285_1751709898,7700,2,JPY,,,,,7600,7800,,10
1784411302,SKU_1784411302_1751709910,9260,2,JPY,,,,,9160,9360,,10
1472957644,SKU_1472957644_1751709926,2950,2,JPY,,,,,2850,3050,,10
1615195319,SKU_1615195319_1751709932,2830,2,JPY,,,,,2730,2930,,10
1774580500,SKU_1774580500_1751709941,2270,2,JPY,,,,,2170,2370,,10
1681771624,SKU_1681771624_1751709950,4380,2,JPY,,,,,4280,4480,,10
1633696022,SKU_1633696022_1751709952,3380,2,JPY,,,,,3280,3480,,10
141975145X,SKU_141975145X_1751709955,2380,2,JPY,,,,,2280,2480,,10
0762787007,SKU_0762787007_1751709958,3140,2,JPY,,,,,3040,3240,,10
082305036X,SKU_082305036X_1751709967,2880,2,JPY,,,,,2780,2980,,10
0735214115,SKU_0735214115_1751709970,5840,2,JPY,,,,,5740,5940,,10
0312676743,SKU_0312676743_1751709979,4340,2,JPY,,,,,4240,4440,,10
0981468411,SKU_0981468411_1751709988,3720,2,JPY,,,,,3620,3820,,10
3319128671,SKU_3319128671_1751710004,13720,2,JPY,,,,,13620,13820,,10
3540685871,SKU_3540685871_1751710030,9860,2,JPY,,,,,9760,9960,,10
1801111081,SKU_1801111081_1751710058,4760,2,JPY,,,,,4660,4860,,10
1250209986,SKU_1250209986_1751710067,2360,2,JPY,,,,,2260,2460,,10
1735732907,SKU_1735732907_1751710073,2940,2,JPY,,,,,2840,3040,,10
125061936X,SKU_125061936X_1751710108,2770,2,JPY,,,,,2670,2870,,10
1839407042,SKU_1839407042_1751710110,2970,2,JPY,,,,,2870,3070,,10
1250025095,SKU_1250025095_1751710114,2540,2,JPY,,,,,2440,2640,,10
1609425200,SKU_1609425200_1751710122,2940,2,JPY,,,,,2840,3040,,10
0385537883,SKU_0385537883_1751710129,5750,2,JPY,,,,,5650,5850,,10
1785003976,SKU_1785003976_1751710132,2620,2,JPY,,,,,2520,2720,,10
1921497475,SKU_1921497475_1751710144,1890,2,JPY,,,,,1790,1990,,10
1940645794,SKU_1940645794_1751710147,2720,2,JPY,,,,,2620,2820,,10
1781317364,SKU_1781317364_1751710150,3590,2,JPY,,,,,3490,3690,,10
073521624X,SKU_073521624X_1751710162,3280,2,JPY,,,,,3180,3380,,10
1449407846,SKU_1449407846_1751710174,4910,2,JPY,,,,,4810,5010,,10
184899317X,SKU_184899317X_1751710177,2770,2,JPY,,,,,2670,2870,,10
1680102303,SKU_1680102303_1751710181,2460,2,JPY,,,,,2360,2560,,10
1841656968,SKU_1841656968_1751710184,1910,2,JPY,,,,,1810,2010,,10
0063019477,SKU_0063019477_1751710204,3050,2,JPY,,,,,2950,3150,,10
9811242305,SKU_9811242305_1751710207,4400,2,JPY,,,,,4300,4500,,10
006284430X,SKU_006284430X_1751710210,1960,2,JPY,,,,,1860,2060,,10
0500480419,SKU_0500480419_1751710213,3640,2,JPY,,,,,3540,3740,,10
1509858369,SKU_1509858369_1751710219,2720,2,JPY,,,,,2620,2820,,10
0804186014,SKU_0804186014_1751710222,3350,2,JPY,,,,,3250,3450,,10
1947597507,SKU_1947597507_1751710225,3700,2,JPY,,,,,3600,3800,,10
1784882348,SKU_1784882348_1751710231,2210,2,JPY,,,,,2110,2310,,10
0867187794,SKU_0867187794_1751710249,3530,2,JPY,,,,,3430,3630,,10
178347128X,SKU_178347128X_1751710283,11540,2,JPY,,,,,11440,11640,,10
161180289X,SKU_161180289X_1751710286,2950,2,JPY,,,,,2850,3050,,10
1419724169,SKU_1419724169_1751710293,2870,2,JPY,,,,,2770,2970,,10
6074372977,SKU_6074372977_1751710296,6900,2,JPY,,,,,6800,7000,,10
0387966323,SKU_0387966323_1751710301,13300,2,JPY,,,,,13200,13400,,10
0812989147,SKU_0812989147_1751710333,3830,2,JPY,,,,,3730,3930,,10
1951374061,SKU_1951374061_1751710336,2380,2,JPY,,,,,2280,2480,,10
1529386152,SKU_1529386152_1751710342,3580,2,JPY,,,,,3480,3680,,10
125028497X,SKU_125028497X_1751710351,2200,2,JPY,,,,,2100,2300,,10
0793125553,SKU_0793125553_1751710357,3000,2,JPY,,,,,2900,3100,,10
1787394476,SKU_1787394476_1751710360,2200,2,JPY,,,,,2100,2300,,10
1098348613,SKU_1098348613_1751710372,3500,2,JPY,,,,,3400,3600,,10
1631590944,SKU_1631590944_1751710381,4040,2,JPY,,,,,3940,4140,,10
1250836441,SKU_1250836441_1751710383,2950,2,JPY,,,,,2850,3050,,10
1601090285,SKU_1601090285_1751710386,9900,2,JPY,,,,,9800,10000,,10
1602201730,SKU_1602201730_1751710392,3090,2,JPY,,,,,2990,3190,,10
1743794444,SKU_1743794444_1751710401,3770,2,JPY,,,,,3670,3870,,10
1633228045,SKU_1633228045_1751710407,2310,2,JPY,,,,,2210,2410,,10
1633225763,SKU_1633225763_1751710410,3610,2,JPY,,,,,3510,3710,,10
1408173778,SKU_1408173778_1751710416,3630,2,JPY,,,,,3530,3730,,10
